precio,tipo_inmueble,numero_habitaciones,numero_banos,metros_cuadrados,barrio_ubicacion
$ 7.750.000,"Apartamento en Medellín, Antioquia",3 Habs. ,4 Baños,139 m²,"Apartamento en arriendo en el poblado, medellín"
$ 6.500.000,"Apartamento en Medellín, Antioquia",3 Habs. ,3 Baños,125 m²,"Apartamento en arriendo en el poblado, medellín"
$ 3.500.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,90 m²,"Apartamento en arriendo en belén, medellín"
$ 3.900.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,95 m²,"Apartamento en arriendo en la almeria, medellín"
$ 2.500.000,"Apartamento en Medellín, Antioquia",4 Habs. ,1 Baño,120 m²,"Apartamento en arriendo en el poblado, medellín"
$ 1.400.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,50 m²,"Apartamento en arriendo en santa lucia, medellín"
$ 17.800.000,"Apartamento en Medellín, Antioquia",4 Habs. ,4 Baños,220 m²,"Apartamento en arriendo en el poblado, medellín"
$ 850.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,35 m²,"Apartamento en arriendo en robledo, medellín"
$ 2.200.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,85 m²,"Apartamento en arriendo en laureles, medellín"
$ 2.200.000,"Apartamento en Medellín, Antioquia",3 Habs. ,4 Baños,90 m²,"Apartamento en arriendo en la castellana, medellín"
$ 2.200.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,115 m²,"Apartamento en arriendo en belen las playas, medellín"
$ 9.000.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,89 m²,"Apartamento en arriendo en loma del indio, medellín"
$ 1.700.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,38 m²,"Apartamento en arriendo en barrio cristóbal, medellín"
$ 1.000.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,70 m²,"Apartamento en arriendo en buenos aires, medellín"
$ 1.700.000,"Apartamento en Medellín, Antioquia",4 Habs. ,1 Baño,120 m²,Apartamento en arriendo en medellín
$ 2.500.000,"Casa en Medellín, Antioquia",3 Habs. ,3 Baños,130 m²,"Casa en arriendo en calasanz, medellín"
$ 4.000.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,78 m²,"Apartamento en arriendo en el poblado, medellín"
$ 1.750.000,"Casa en Medellín, Antioquia",3 Habs. ,2 Baños,90 m²,Casa en arriendo en medellín
$ 2.500.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,100 m²,"Apartamento en arriendo en la gloria, medellín"
$ 1.600.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,45 m²,"Apartamento en arriendo en barrio cristóbal, medellín"
$ 3.000.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,70 m²,"Apartamento en arriendo en san german, medellín"
$ 12.000.000,"Casa en Medellín, Antioquia",4 Habs. ,4 Baños,244 m²,"Casa en arriendo en el tesoro, medellín"
$ 8.000.000,"Casa en Medellín, Antioquia",4 Habs. ,3 Baños,190 m²,"Casa en arriendo en el campestre, medellín"
$ 2.900.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,60 m²,"Apartamento en arriendo en el poblado, medellín"
$ 5.000.000,"Apartamento en Medellín, Antioquia",6 Habs. ,2 Baños,280 m²,"Apartamento en arriendo en san javier, medellín"
$ 1.700.000,"Casa en Medellín, Antioquia",4 Habs. ,2 Baños,95 m²,"Casa en arriendo en laureles, medellín"
$ 10.500.000,"Apartamento en Medellín, Antioquia",4 Habs. ,5 Baños,238 m²,"Apartamento en arriendo en el poblado, medellín"
$ 1.000.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,42 m²,"Apartamento en arriendo en san antonio de prado, medellín"
$ 12.000.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,96 m²,"Apartamento en arriendo en el poblado, medellín"
$ 6.000.000,"Casa en Medellín, Antioquia",4 Habs. ,3 Baños,250 m²,"Casa en arriendo en estadio, medellín"
$ 4.000.000,"Apartamento en Medellín, Antioquia",3 Habs. ,3 Baños,120 m²,"Apartamento en arriendo en calasanz, medellín"
$ 15.000.000,"Apartamento en Medellín, Antioquia",4 Habs. ,6 Baños,425 m²,"Apartamento en arriendo en el tesoro, medellín"
$ 4.700.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,94 m²,"Apartamento en arriendo en belén, medellín"
$ 10.500.000,"Apartamento en Medellín, Antioquia",4 Habs. ,5 Baños,238 m²,"Apartamento en arriendo en el poblado, medellín"
$ 1.000.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,42 m²,"Apartamento en arriendo en san antonio de prado, medellín"
$ 4.650.000,"Apartamento en Medellín, Antioquia",2 Habs. ,3 Baños,130 m²,"Apartamento en arriendo en el poblado, medellín"
$ 2.600.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,80 m²,"Apartamento en arriendo en la castellana, medellín"
$ 2.500.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,68 m²,"Apartamento en arriendo en la castellana, medellín"
$ 12.000.000,"Casa en Medellín, Antioquia",5 Habs. ,3 Baños,324 m²,"Casa en arriendo en laureles, medellín"
$ 1.400.000,"Apartamento en Medellín, Antioquia",3 Habs. ,1 Baño,44 m²,"Apartamento en arriendo en pajarito, medellín"
$ 2.150.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,50 m²,"Apartamento en arriendo en rodeo alto, medellín"
$ 3.000.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,70 m²,"Apartamento en arriendo en san german, medellín"
$ 12.000.000,"Casa en Medellín, Antioquia",4 Habs. ,4 Baños,244 m²,"Casa en arriendo en el tesoro, medellín"
$ 8.000.000,"Casa en Medellín, Antioquia",4 Habs. ,3 Baños,190 m²,"Casa en arriendo en el campestre, medellín"
$ 32.000.000,"Apartamento en Medellín, Antioquia",4 Habs. ,4 Baños,420 m²,"Apartamento en arriendo en la tomatera, medellín"
$ 2.000.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,54 m²,"Apartamento en arriendo en calasanz parte alta, medellín"
$ 6.000.000,"Apartamento en Medellín, Antioquia",1 Hab ,2 Baños,90 m²,"Apartamento en arriendo en san lucas, medellín"
$ 2.900.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,60 m²,"Apartamento en arriendo en el poblado, medellín"
$ 1.500.000,"Apartamento en Medellín, Antioquia",3 Habs. ,1 Baño,50 m²,"Apartamento en arriendo en robledo, medellín"
$ 1.300.000,"Apartamento en Medellín, Antioquia",3 Habs. ,1 Baño,50 m²,"Apartamento en arriendo en robledo, medellín"
$ 4.800.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,90 m²,"Apartamento en arriendo en los balsos, medellín"
$ 4.500.000,"Casa en Medellín, Antioquia",5 Habs. ,2 Baños,140 m²,"Casa en arriendo en los colores, medellín"
$ 3.650.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,75 m²,"Apartamento en arriendo en el poblado, medellín"
$ 3.200.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,62 m²,"Apartamento en arriendo en la aguacatala, medellín"
$ 2.000.000,"Apartamento en Medellín, Antioquia",3 Habs. ,3 Baños,65 m²,"Apartamento en arriendo en la candelaria, medellín"
$ 6.700.000,"Casa en Medellín, Antioquia",4 Habs. ,5 Baños,341 m²,"Casa en arriendo en belen alameda, medellín"
$ 2.200.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,55 m²,"Apartamento en arriendo en el poblado, medellín"
$ 2.000.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,60 m²,"Apartamento en arriendo en calasanz, medellín"
$ 3.600.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,130 m²,"Apartamento en arriendo en belén, medellín"
$ 5.800.000,"Casa en Medellín, Antioquia",4 Habs. ,4 Baños,140 m²,Casa en arriendo en medellín
$ 2.200.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,65 m²,"Apartamento en arriendo en rodeo alto, medellín"
$ 2.100.000,"Apartamento en Medellín, Antioquia",5 Habs. ,2 Baños,86 m²,"Apartamento en arriendo en laureles, medellín"
$ 1.700.000,"Apartamento en Medellín, Antioquia",1 Hab ,1 Baño,65 m²,"Apartamento en arriendo en laureles, medellín"
$ 1.700.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,50 m²,"Apartamento en arriendo en robledo, medellín"
$ 1.750.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,55 m²,"Apartamento en arriendo en laureles, medellín"
$ 1.800.000,"Casa en Medellín, Antioquia",2 Habs. ,2 Baños,160 m²,"Casa en arriendo en laureles, medellín"
$ 3.800.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,100 m²,"Apartamento en arriendo en laureles, medellín"
$ 3.500.000,"Apartamento en Medellín, Antioquia",4 Habs. ,3 Baños,93 m²,"Apartamento en arriendo en san diego, medellín"
$ 1.500.000,"Casa en Medellín, Antioquia",3 Habs. ,1 Baño,77 m²,"Casa en arriendo en vía las palmas, medellín"
$ 4.800.000,"Apartamento en Medellín, Antioquia",3 Habs. ,3 Baños,130 m²,"Apartamento en arriendo en laureles, medellín"
$ 12.000.000,"Casa en Medellín, Antioquia",9 Habs. ,5 Baños,350 m²,"Casa en arriendo en belen alameda, medellín"
$ 1.850.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,43 m²,"Apartamento en arriendo en santa mónica, medellín"
$ 2.900.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,60 m²,"Apartamento en arriendo en el poblado, medellín"
$ 1.900.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,60 m²,"Apartamento en arriendo en belen la palma, medellín"
$ 8.500.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,120 m²,"Apartamento en arriendo en castropol, medellín"
$ 3.800.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,85 m²,"Apartamento en arriendo en el poblado, medellín"
$ 3.800.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,85 m²,"Apartamento en arriendo en el poblado, medellín"
$ 5.300.000,"Apartamento en Medellín, Antioquia",2 Habs. ,4 Baños,101 m²,"Apartamento en arriendo en lalinde, medellín"
$ 1.100.000,"Apartamento en Medellín, Antioquia",1 Hab ,1 Baño,45 m²,"Apartamento en arriendo en tejelo, medellín"
$ 3.600.000,"Apartamento en Medellín, Antioquia",2 Habs. ,3 Baños,90 m²,"Apartamento en arriendo en el tesoro, medellín"
$ 2.200.000,"Apartamento en Medellín, Antioquia",3 Habs. ,1 Baño,70 m²,"Apartamento en arriendo en calasanz, medellín"
$ 5.000.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,94 m²,"Apartamento en arriendo en el poblado, medellín"
$ 1.300.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,54 m²,"Apartamento en arriendo en laureles, medellín"
$ 1.750.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,52 m²,"Apartamento en arriendo en calasanz, medellín"
$ 13.000.000,"Apartamento en Medellín, Antioquia",2 Habs. ,3 Baños,170 m²,"Apartamento en arriendo en la florida, medellín"
$ 10.500.000,"Apartamento en Medellín, Antioquia",4 Habs. ,5 Baños,238 m²,"Apartamento en arriendo en el poblado, medellín"
$ 6.900.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,142 m²,"Apartamento en arriendo en las palmas, medellín"
$ 2.800.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,75 m²,"Apartamento en arriendo en cristo rey, medellín"
$ 4.200.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,98 m²,"Apartamento en arriendo en el poblado, medellín"
$ 5.900.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,78 m²,"Apartamento en arriendo en el poblado, medellín"
$ 2.300.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,60 m²,"Apartamento en arriendo en calasanz, medellín"
$ 6.700.000,"Casa en Medellín, Antioquia",5 Habs. ,5 Baños,200 m²,"Casa en arriendo en estadio, medellín"
$ 950.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,38 m²,"Apartamento en arriendo en san antonio de prado, medellín"
$ 1.700.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,40 m²,"Apartamento en arriendo en belén san bernardo, medellín"
$ 2.300.000,"Casa en Medellín, Antioquia",3 Habs. ,2 Baños,180 m²,"Casa en arriendo en el poblado, medellín"
$ 1.650.000,"Apartamento en Medellín, Antioquia",1 Hab ,1 Baño,35 m²,"Apartamento en arriendo en belen las playas, medellín"
$ 3.500.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,85 m²,"Apartamento en arriendo en conquistadores, medellín"
$ 2.800.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,70 m²,"Apartamento en arriendo en estadio, medellín"
$ 3.770.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,70 m²,"Apartamento en arriendo en castropol, medellín"
$ 950.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,40 m²,"Apartamento en arriendo en san antonio de prado, medellín"
$ 850.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,42 m²,"Apartamento en arriendo en pedregal, medellín"
$ 1.300.000,"Casa en Medellín, Antioquia",2 Habs. ,1 Baño,80 m²,"Casa en arriendo en las palmas, medellín"
$ 3.550.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,86 m²,"Apartamento en arriendo en el poblado, medellín"
$ 1.700.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,46 m²,Apartamento en arriendo en medellín
$ 4.500.000,"Apartamento en Medellín, Antioquia",4 Habs. ,2 Baños,100 m²,"Apartamento en arriendo en calasanz, medellín"
$ 3.500.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,114 m²,"Apartamento en arriendo en el velodromo, medellín"
$ 2.860.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,80 m²,"Apartamento en arriendo en la floresta, medellín"
$ 950.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,40 m²,"Apartamento en arriendo en robledo, medellín"
$ 7.000.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,142 m²,"Apartamento en arriendo en el poblado, medellín"
$ 3.200.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,81 m²,"Apartamento en arriendo en san joaquin, medellín"
$ 1.900.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,65 m²,"Apartamento en arriendo en calasanz, medellín"
$ 4.500.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,60 m²,"Apartamento en arriendo en el poblado, medellín"
$ 3.500.000,"Apartamento en Medellín, Antioquia",3 Habs. ,3 Baños,82 m²,"Apartamento en arriendo en san german, medellín"
$ 5.000.000,"Apartamento en Medellín, Antioquia",3 Habs. ,3 Baños,110 m²,Apartamento en arriendo en medellín
$ 1.800.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,45 m²,"Apartamento en arriendo en loma del indio, medellín"
$ 15.200.000,"Apartamento en Medellín, Antioquia",3 Habs. ,4 Baños,220 m²,"Apartamento en arriendo en el poblado, medellín"
$ 1.200.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,38 m²,"Apartamento en arriendo en centro, medellín"
$ 6.000.000,"Apartamento en Medellín, Antioquia",3 Habs. ,3 Baños,120 m²,"Apartamento en arriendo en santa maria de los angeles, medellín"
$ 3.800.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,84 m²,"Apartamento en arriendo en la mota, medellín"
$ 3.600.000,"Apartamento en Medellín, Antioquia",3 Habs. ,4 Baños,140 m²,"Apartamento en arriendo en laureles, medellín"
$ 3.300.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,75 m²,"Apartamento en arriendo en loma de los bernal, medellín"
$ 8.000.000,"Apartamento en Medellín, Antioquia",3 Habs. ,3 Baños,120 m²,Apartamento en arriendo en medellín
$ 5.800.000,"Apartamento en Medellín, Antioquia",3 Habs. ,3 Baños,140 m²,Apartamento en arriendo en medellín
$ 1.650.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,65 m²,"Apartamento en arriendo en san antonio de prado, medellín"
$ 4.725.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,89 m²,"Apartamento en arriendo en laureles, medellín"
$ 2.400.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,64 m²,"Apartamento en arriendo en rodeo alto, medellín"
$ 4.900.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,97 m²,"Apartamento en arriendo en el poblado, medellín"
$ 1.750.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,55 m²,"Apartamento en arriendo en laureles, medellín"
$ 2.800.000,"Casa en Medellín, Antioquia",3 Habs. ,2 Baños,110 m²,"Casa en arriendo en la floresta, medellín"
$ 5.000.000,"Casa en Medellín, Antioquia",3 Habs. ,3 Baños,240 m²,"Casa en arriendo en laureles, medellín"
$ 5.800.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,90 m²,"Apartamento en arriendo en el poblado, medellín"
$ 1.700.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,40 m²,"Apartamento en arriendo en barrio cristóbal, medellín"
$ 4.800.000,"Casa en Medellín, Antioquia",5 Habs. ,2 Baños,170 m²,"Casa en arriendo en la candelaria, medellín"
$ 1.250.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,42 m²,"Apartamento en arriendo en san antonio de prado, medellín"
$ 3.400.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,65 m²,"Apartamento en arriendo en el poblado, medellín"
$ 4.500.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,100 m²,Apartamento en arriendo en medellín
$ 5.685.000,"Apartamento en Medellín, Antioquia",3 Habs. ,3 Baños,144 m²,"Apartamento en arriendo en el poblado, medellín"
$ 7.500.000,"Apartamento en Medellín, Antioquia",2 Habs. ,3 Baños,100 m²,"Apartamento en arriendo en las palmas, medellín"
$ 5.800.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,90 m²,"Apartamento en arriendo en el poblado, medellín"
$ 1.700.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,40 m²,"Apartamento en arriendo en barrio cristóbal, medellín"
$ 4.800.000,"Casa en Medellín, Antioquia",5 Habs. ,2 Baños,170 m²,"Casa en arriendo en la candelaria, medellín"
$ 4.000.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,100 m²,"Apartamento en arriendo en vía las palmas, medellín"
$ 5.500.000,"Apartamento en Medellín, Antioquia",3 Habs. ,3 Baños,115 m²,Apartamento en arriendo en medellín
$ 2.900.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,80 m²,"Apartamento en arriendo en belén, medellín"
$ 1.250.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,42 m²,"Apartamento en arriendo en san antonio de prado, medellín"
$ 3.400.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,65 m²,"Apartamento en arriendo en el poblado, medellín"
$ 4.500.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,100 m²,Apartamento en arriendo en medellín
$ 1.920.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,68 m²,"Apartamento en arriendo en cristo rey, medellín"
$ 2.500.000,"Casa en Medellín, Antioquia",7 Habs. ,2 Baños,100 m²,"Casa en arriendo en belén, medellín"
$ 5.000.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,145 m²,"Apartamento en arriendo en la florida, medellín"
$ 1.800.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,45 m²,"Apartamento en arriendo en calasanz, medellín"
$ 4.700.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,105 m²,"Apartamento en arriendo en la linde, medellín"
$ 2.500.000,"Casa en Medellín, Antioquia",3 Habs. ,2 Baños,110 m²,"Casa en arriendo en el poblado, medellín"
$ 12.000.000,"Casa en Medellín, Antioquia",4 Habs. ,4 Baños,305 m²,"Casa en arriendo en el poblado, medellín"
$ 2.900.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,80 m²,"Apartamento en arriendo en belén, medellín"
$ 7.500.000,"Apartamento en Medellín, Antioquia",3 Habs. ,4 Baños,150 m²,"Apartamento en arriendo en el tesoro, medellín"
$ 900.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,45 m²,Apartamento en arriendo en medellín
$ 2.700.000,"Apartamento en Medellín, Antioquia",3 Habs. ,3 Baños,110 m²,"Apartamento en arriendo en belén, medellín"
$ 5.000.000,"Casa en Medellín, Antioquia",4 Habs. ,4 Baños,180 m²,"Casa en arriendo en estadio, medellín"
$ 1.200.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,50 m²,"Apartamento en arriendo en la floresta, medellín"
$ 2.600.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,60 m²,"Apartamento en arriendo en estadio, medellín"
$ 1.200.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,60 m²,"Apartamento en arriendo en laureles, medellín"
$ 4.500.000,"Apartamento en Medellín, Antioquia",4 Habs. ,3 Baños,135 m²,"Apartamento en arriendo en el poblado, medellín"
$ 4.650.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,103 m²,"Apartamento en arriendo en el poblado, medellín"
$ 9.500.000,"Apartamento en Medellín, Antioquia",3 Habs. ,4 Baños,314 m²,"Apartamento en arriendo en la calera, medellín"
$ 5.800.000,"Apartamento en Medellín, Antioquia",3 Habs. ,5 Baños,225 m²,Apartamento en arriendo en medellín
$ 4.600.000,"Apartamento en Medellín, Antioquia",3 Habs. ,3 Baños,168 m²,"Apartamento en arriendo en las acacias, medellín"
$ 2.300.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,61 m²,"Apartamento en arriendo en calasanz, medellín"
$ 4.700.000,"Apartamento en Medellín, Antioquia",2 Habs. ,3 Baños,94 m²,"Apartamento en arriendo en loma de los bernal, medellín"
$ 8.300.000,"Casa en Medellín, Antioquia",4 Habs. ,3 Baños,270 m²,"Casa en arriendo en laureles, medellín"
$ 11.000.000,"Casa en Medellín, Antioquia",10 Habs. ,5 Baños,400 m²,"Casa en arriendo en el poblado, medellín"
$ 15.200.000,"Apartamento en Medellín, Antioquia",3 Habs. ,4 Baños,220 m²,"Apartamento en arriendo en la calera, medellín"
$ 1.750.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,50 m²,"Apartamento en arriendo en la pilarica, medellín"
$ 1.700.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,37 m²,"Apartamento en arriendo en campo amor, medellín"
$ 5.250.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,86 m²,"Apartamento en arriendo en el poblado, medellín"
$ 4.950.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,80 m²,"Apartamento en arriendo en las palmas, medellín"
$ 3.300.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,104 m²,"Apartamento en arriendo en loma de los bernal, medellín"
$ 1.200.000,"Apartamento en Medellín, Antioquia",3 Habs. ,1 Baño,45 m²,"Apartamento en arriendo en san antonio de prado, medellín"
$ 2.300.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,57 m²,"Apartamento en arriendo en rodeo alto, medellín"
$ 13.000.000,"Apartamento en Medellín, Antioquia",2 Habs. ,3 Baños,170 m²,"Apartamento en arriendo en la florida, medellín"
$ 6.000.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,75 m²,"Apartamento en arriendo en guayabal, medellín"
$ 21.500.000,"Apartamento en Medellín, Antioquia",3 Habs. ,4 Baños,288 m²,"Apartamento en arriendo en las palmas, medellín"
$ 1.450.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,65 m²,"Apartamento en arriendo en calasanz, medellín"
$ 12.000.000,"Apartamento en Medellín, Antioquia",3 Habs. ,5 Baños,196 m²,"Apartamento en arriendo en el poblado, medellín"
$ 1.500.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,44 m²,"Apartamento en arriendo en san antonio de prado, medellín"
$ 4.000.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,65 m²,"Apartamento en arriendo en el poblado, medellín"
$ 3.600.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,72 m²,"Apartamento en arriendo en guayabal, medellín"
$ 6.000.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,108 m²,"Apartamento en arriendo en el poblado, medellín"
$ 5.300.000,"Apartamento en Medellín, Antioquia",4 Habs. ,4 Baños,140 m²,"Apartamento en arriendo en el tesoro, medellín"
$ 2.900.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,62 m²,"Apartamento en arriendo en el poblado, medellín"
$ 4.500.000,"Apartamento en Medellín, Antioquia",1 Hab ,2 Baños,55 m²,"Apartamento en arriendo en belen la palma, medellín"
$ 5.200.000,"Apartamento en Medellín, Antioquia",4 Habs. ,4 Baños,125 m²,"Apartamento en arriendo en el poblado, envigado"
$ 3.000.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,60 m²,"Apartamento en arriendo en el poblado, medellín"
$ 2.100.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,70 m²,"Apartamento en arriendo en rodeo alto, medellín"
$ 5.500.000,"Apartamento en Medellín, Antioquia",2 Habs. ,3 Baños,90 m²,"Apartamento en arriendo en altos del poblado, medellín"
$ 2.700.000,"Apartamento en Medellín, Antioquia",4 Habs. ,3 Baños,128 m²,"Apartamento en arriendo en belén, medellín"
$ 3.400.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,80 m²,"Apartamento en arriendo en loma de los bernal, medellín"
$ 7.500.000,"Apartamento en Medellín, Antioquia",3 Habs. ,4 Baños,170 m²,"Apartamento en arriendo en el tesoro, medellín"
$ 6.500.000,"Apartamento en Medellín, Antioquia",3 Habs. ,4 Baños,160 m²,"Apartamento en arriendo en san lucas, medellín"
$ 4.500.000,"Apartamento en Medellín, Antioquia",1 Hab ,2 Baños,55 m²,"Apartamento en arriendo en belen la palma, medellín"
$ 6.500.000,"Apartamento en Medellín, Antioquia",3 Habs. ,4 Baños,160 m²,"Apartamento en arriendo en san lucas, medellín"
$ 5.300.000,"Apartamento en Medellín, Antioquia",4 Habs. ,4 Baños,140 m²,"Apartamento en arriendo en el tesoro, medellín"
$ 1.400.000,"Casa en Medellín, Antioquia",4 Habs. ,3 Baños,65 m²,Casa en arriendo en medellín
$ 21.500.000,"Apartamento en Medellín, Antioquia",3 Habs. ,4 Baños,288 m²,"Apartamento en arriendo en las palmas, medellín"
$ 1.450.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,65 m²,"Apartamento en arriendo en calasanz, medellín"
$ 2.500.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,60 m²,"Apartamento en arriendo en belén rincón, medellín"
$ 3.500.000,"Apartamento en Medellín, Antioquia",5 Habs. ,3 Baños,145 m²,"Apartamento en arriendo en calasanz, medellín"
